"","iPSC","NPC","Fetal_replicating","Fetal_quiescent","OPC","Neurons","Astrocytes","Oligodendrocytes","Microglia","Endothelial"
"LBPSEMA4BRAIN372",5.44355233218181e-18,-1.77936230328969e-18,1.37564368965375e-17,0.00703091668266674,1.21207622918577e-17,0.462507372415667,0.25736047312573,0.159796755893946,0.0477390673248899,0.0655654145571011
"LBPSEMA4BRAIN373",2.62178519789919e-18,2.18204693076765e-18,3.75699475248802e-17,0.0115142965395408,6.77796448448261e-19,0.312131656382069,0.298635330002993,0.207006037398183,0.0735427720238755,0.0971699076533385
"LBPSEMA4BRAIN375",3.9983553096804e-18,-7.62006538730839e-19,-1.3681888589769e-17,-8.21217264263848e-19,1.74889345590822e-17,0.279488979320894,0.259572464419776,0.390528929415093,0.0290911919567425,0.0413184348874943
"LBPSEMA4BRAIN376",-1.66197427820437e-17,-3.54528129844478e-18,-2.42117689419889e-17,0.00381511384459718,-1.42704946257771e-18,0.393360756869639,0.246958960972653,0.327007608468099,0.0262065195358905,0.00265104030912154
"LBPSEMA4BRAIN378",-3.59527897084183e-17,2.01440526821471e-18,4.21932888450566e-17,2.65452551997488e-19,-1.17169505241555e-18,0.298331715362961,0.219044879179386,0.388916964897279,9.32722159663214e-21,0.0937064405603735
"LBPSEMA4BRAIN380",-1.64960013592859e-17,-2.34760692594031e-18,1.02708729217161e-17,3.19314323383703e-19,1.58045888294162e-17,0.407761334057432,0.279640965209932,0.158596043995653,9.04832821730822e-19,0.154001656736983
"LBPSEMA4BRAIN381",-5.23611129709111e-18,-5.67094356958327e-19,-3.86904192748608e-18,1.09869322198981e-19,4.31049664686474e-18,0.345837280035299,0.238031006721503,0.371623249785363,0.0246558409900072,0.0198526224678284
"LBPSEMA4BRAIN382",4.57579840371451e-18,0.000185262845808962,1.69458314030493e-17,7.91914187770753e-19,3.59149551681705e-18,0.0891829839936183,0.271131987087215,0.498177576123996,0.108322170718103,0.0330000192312593
"LBPSEMA4BRAIN384",1.9227702634322e-19,-1.41630597980813e-18,3.79462077659888e-17,0.0238093081156097,-3.58804229794792e-19,0.448972451997895,0.288441039779154,0.182047111201987,-1.17593482410977e-19,0.0567300889053547
"LBPSEMA4BRAIN385",7.21133430932892e-18,-1.58122903392608e-18,-1.05374267872462e-17,-1.17080741729136e-18,7.58281679587177e-18,0.0556636958220533,0.259245307099548,0.489751385058318,0.143834974248877,0.051504637771205
"LBPSEMA4BRAIN388",2.40704703813948e-18,4.24117972313895e-18,2.48872048936976e-17,-3.96771051848884e-20,2.15040378953372e-18,0.449591421230309,0.246627833776168,0.236532553669494,0.0350300294250565,0.0322181618989724
"LBPSEMA4BRAIN390",2.86387503694434e-18,-9.16140649857516e-19,1.22006301229665e-17,8.08733306437194e-20,0.0233665846614878,0.0272842488408496,0.285376532225103,0.49908971571742,0.0577669125562693,0.10711600599887
"LBPSEMA4BRAIN391",-3.24879109116476e-18,-1.55633374231184e-18,4.04176131053646e-17,-6.65152745695215e-19,1.87240360540762e-17,0.258522197487119,0.280681522292628,0.336010623850328,0.0647028354364475,0.0600828209334772
"LBPSEMA4BRAIN392",-8.24252392118384e-18,2.39668684784334e-19,2.59518806578196e-17,0.00676363473884976,0.0782896964456209,0.247934057955076,0.380179179814134,0.114381069271569,0.0421867135961572,0.130265648178594
"LBPSEMA4BRAIN393",-6.53903676710443e-18,-5.22104768391293e-18,4.69613417165342e-17,0.0355194526440905,0.0102818913402481,0.517938751572799,0.239473342532852,0.128319673412643,0.0471609930437192,0.021305895453649
"LBPSEMA4BRAIN396",-3.02981838776264e-17,-3.46661278532516e-18,-2.60738674547897e-17,-4.95600534760391e-20,-6.74038878791708e-20,0.437521553949718,0.275734590832076,0.171401618722456,-1.63211021710251e-18,0.115342236495751
"LBPSEMA4BRAIN400",-2.43522036307574e-18,9.84673857269895e-19,4.65553479698425e-17,0.0064703517838883,2.51191762539706e-19,0.461096972726518,0.23329589229579,0.154849442986198,0.0647871611229083,0.0795001790846966
"LBPSEMA4BRAIN401",-2.10277490966686e-17,2.19106492973191e-18,2.69989117882055e-17,0.0146094512755284,0.0231691484576901,0.323165610966475,0.333834161452015,0.176507318215288,0.00462028414841017,0.124094025484595
"LBPSEMA4BRAIN402",-2.83759546897772e-17,-8.14586843927567e-18,3.20017228343989e-17,1.10530544042594e-18,2.22278864846813e-19,0.338921856269664,0.237508841879599,0.270655574244407,0.0498274671400327,0.103086260466298
"LBPSEMA4BRAIN403",-5.38842427899924e-18,-1.38172475692192e-18,-1.12086427114334e-17,7.84201693385694e-19,9.39492495773822e-18,0.0856785652555686,0.29951418579452,0.407576070522717,0.114436627531952,0.0927945508952417
"LBPSEMA4BRAIN404",8.52945791475545e-18,0.0398123472688147,-1.5448000898439e-17,8.80346839078227e-18,-2.88170607343792e-18,3.31990180132621e-18,0.257855993540418,0.470464053721254,0.168218489555353,0.0636491159141594
"LBPSEMA4BRAIN405",-2.96524385889721e-18,-5.72748310146319e-19,1.96323431683657e-17,0.00977907299363848,1.52894161560005e-17,0.4318390059756,0.21362365383912,0.301349852118521,6.52968316469564e-20,0.0434084150731194
"LBPSEMA4BRAIN406",-2.28501551279311e-18,-1.91869314127758e-18,2.67729818421349e-18,-6.48955499565483e-19,2.07171531890242e-17,0.214970782687024,0.182397533637155,0.37026570523995,0.124863490760471,0.1075024876754
"LBPSEMA4BRAIN407",2.34690697222226e-18,-6.4841797252745e-19,8.46503945459225e-18,0.00758870541883197,1.64865814022247e-19,0.503534307202197,0.216773320452158,0.112995643607918,0.103245432929861,0.0558625903890339
"LBPSEMA4BRAIN408",-2.07990790142349e-17,-2.75441452119268e-18,-3.26607850064786e-18,-5.39093090705768e-19,-4.07121996983827e-18,0.261561778033608,0.236787785685471,0.376219447555702,0.110357287542976,0.0150737011822436
"LBPSEMA4BRAIN409",1.79838193086352e-18,1.90387812901385e-18,-2.72777130498072e-17,0.0213936148429769,0.00179326217921191,0.489421673728884,0.255924627577776,0.14965228538118,0.058534829258746,0.023279707031226
"LBPSEMA4BRAIN410",-1.16996026012633e-17,9.32130575602686e-05,4.90389226678557e-18,-1.15896713250709e-18,6.1030998496795e-18,0.0961598114758539,0.252153386148129,0.528050092698566,0.0938041216533611,0.0297393749665299
"LBPSEMA4BRAIN412",1.9415726026588e-18,-2.82750283253541e-18,1.90838679470148e-18,-6.91577061229147e-20,0.015821859276069,0.440240153359057,0.195795871027973,0.0585045661278724,0.146637508305886,0.143000041903142
"LBPSEMA4BRAIN413",-1.21651474270185e-18,-6.56420779430299e-18,-1.33143935474831e-17,0.00315551635312185,0.00439958918242089,0.474519786923508,0.259540208272296,0.129914349198815,0.0530953112873511,0.0753752387824872
"LBPSEMA4BRAIN414",-8.69641981885326e-19,-4.23122111484771e-18,1.74127307546863e-17,0.00885566650260488,-1.95986955863871e-19,0.433354862303793,0.269843619886397,0.271335720382824,0.00171174725375559,0.0148983836706261
"LBPSEMA4BRAIN415",-2.86976574490274e-18,5.58621189091263e-18,-8.44617386337091e-19,7.81189110442089e-20,6.31259725116767e-18,0.468655369705598,0.261927663671364,0.246467663841322,-9.72814692180534e-19,0.0229493027817163
"LBPSEMA4BRAIN418",-4.59996419300128e-18,-3.6400826732673e-18,5.04573312308832e-18,-6.38496012320316e-19,2.33934856449996e-17,0.188690046454145,0.235778826061798,0.423951605374542,0.0175405116346363,0.134039010474878
"LBPSEMA4BRAIN419",-2.75280021002768e-17,-5.84519224061218e-18,3.77941687902812e-17,3.52395936919124e-19,0.0183550153349068,0.34809848722247,0.25975656246365,0.163429220320891,0.032483737964944,0.177876976693138
"LBPSEMA4BRAIN420",-1.67808966206332e-17,6.03234375886561e-18,4.25390093123314e-17,0.00824760762393248,2.09368882682183e-18,0.471038432645759,0.208386317966837,0.165053432697931,0.0798230322781876,0.0674511767873532
"LBPSEMA4BRAIN423",-5.18516724835539e-18,-1.22556065324949e-18,-1.14107004917522e-17,1.17771626050217e-18,1.56511128939622e-17,0.0756741563381979,0.269668516662895,0.482387452892216,0.0795502568748823,0.092719617231809
"LBPSEMA4BRAIN424",-3.62321076865338e-18,-3.26052718875626e-18,1.41856705317929e-18,1.11269586606895e-18,1.41778663567132e-17,0.286400728103521,0.280173440555016,0.344013643343748,0.0298749556536926,0.0595372323440224
"LBPSEMA4BRAIN425",3.40777788519008e-18,-3.09741122299473e-18,-9.93697532168836e-18,-2.87913374565466e-19,2.5589987774106e-17,0.31516760705882,0.191519724659786,0.272708900092779,0.116404887302524,0.10419888088609
"LBPSEMA4BRAIN427",1.95639280076379e-18,1.51785452564442e-19,2.02542334436064e-17,1.83619604679145e-19,4.14258512064641e-18,0.124495878400413,0.254651040819062,0.456103479363279,0.0464927569707788,0.118256844446468
"LBPSEMA4BRAIN428",7.67215773740741e-18,1.01612632581933e-20,-1.35159362692188e-17,1.2874910430181e-20,9.58024993417844e-19,0.01136332895226,0.235260340475212,0.47311105797624,0.190631602055057,0.0896336705412312
"LBPSEMA4BRAIN429",-2.0142096302881e-17,4.77483593712995e-18,2.816351551898e-18,-3.55088864202734e-20,-3.21734944180724e-18,0.380068603853113,0.158668346842494,0.359821123819216,0.0686707064898649,0.0327712189953118
"LBPSEMA4BRAIN430",-3.41641039441268e-17,-4.6637637201739e-19,-1.99747263268285e-17,1.86998577371106e-18,-4.20934365695695e-19,0.342927832365393,0.283040167771631,0.16766367300706,0.0667695705874497,0.139598756268467
"LBPSEMA4BRAIN432",-4.11509241916953e-17,1.10524357841439e-19,2.25347337666868e-17,0.00336488321028858,-5.67367727085343e-19,0.414667415986755,0.225010996955435,0.237524265512055,0.0443828549962884,0.0750495833391784
"LBPSEMA4BRAIN434",-5.30912261798816e-18,-8.13054209892215e-19,2.78743422728843e-17,-2.85512384487748e-19,1.12453606345611e-18,0.405772258369566,0.332957267288429,0.216648601756225,-1.31469962744403e-18,0.0446218725857806
"LBPSEMA4BRAIN435",-2.00539868262315e-17,9.77985242708489e-21,4.54288902603682e-18,-1.40475360499218e-18,1.61314749039141e-17,0.342677390072433,0.217429668753226,0.370223563869437,0.0413150154945644,0.0283543618103401
"LBPSEMA4BRAIN436",-1.33904193527983e-17,-7.50970120081286e-18,3.54914527014054e-17,5.09058335093861e-19,-1.65443291700299e-19,0.255885178946185,0.246671712597341,0.339052896074387,0.051113858637914,0.107276353744173
"LBPSEMA4BRAIN437",-4.68012415486419e-18,-2.98843825940979e-18,-7.57896840099942e-18,4.81395268751176e-19,-2.32584482724426e-18,0.345251779355012,0.218271382381738,0.275338654097253,0.0732972390682898,0.0878409450977075
"LBPSEMA4BRAIN439",-1.6167524044759e-17,-4.70460328964821e-18,2.00970596999323e-17,5.39537355577859e-19,-2.34460609658484e-20,0.35967790450874,0.284051412624421,0.11840260173943,0.128750720438232,0.109117360689176
"LBPSEMA4BRAIN440",-7.21316572947136e-18,1.43027258975582e-20,3.1410105464516e-17,-2.32242916999983e-18,-2.11025074749127e-18,0.142508160086182,0.258467528500364,0.425124165156587,0.12721797031757,0.0466821759392975
"LBPSEMA4BRAIN442",-9.47502271700934e-19,-4.4245909585684e-19,1.97067862478436e-17,9.89981953483916e-19,1.06916728155629e-17,0.0890612416684021,0.270100299884087,0.487930449173852,0.118721021825608,0.0341869874480511
"LBPSEMA4BRAIN443",-1.16988832589192e-17,0.00756199999467205,-1.03997063203666e-17,1.93627049923088e-18,9.37103061662474e-20,0.0573548103367117,0.242569025126167,0.481780026658374,0.13349209065578,0.0772420472282948
"LBPSEMA4BRAIN444",-2.13122915738094e-17,-5.04175369741189e-19,3.5671401302217e-18,7.13953716809154e-19,1.96555327927788e-17,0.410786351608936,0.264749304473973,0.158424523510367,0.0486655733484172,0.117374247058308
"LBPSEMA4BRAIN446",-2.07291945881582e-17,-4.79152149658769e-18,-5.7720248913978e-18,3.17735488670591e-19,1.13877272693847e-17,0.190559261702952,0.257643422728837,0.420879102370772,0.110937645029066,0.0199805681683734
"LBPSEMA4BRAIN447",-1.41984395412697e-17,-4.03219331630529e-18,-1.89576874123066e-17,0.0104057860864181,7.04877242264166e-19,0.468657736606798,0.254035130068861,0.215029910840505,1.88695961907329e-20,0.0518714363974176
"LBPSEMA4BRAIN449",-3.05619167196022e-17,5.01213712031244e-18,3.24736890919994e-19,4.13927953575292e-20,-4.09201427943608e-18,0.363972151389326,0.200264586773323,0.246216987099226,0.119986226643422,0.0695600480947033
"LBPSEMA4BRAIN450",-2.19980759790558e-17,1.73953320946462e-18,3.98638463347238e-17,0.00753285189421647,-1.14796595149678e-18,0.48824844368068,0.211380362555964,0.237886030606142,0.0162069755360994,0.0387453357268971
"LBPSEMA4BRAIN451",1.632764176422e-17,-3.23643424378313e-19,3.6927713931536e-18,7.43594661448528e-20,1.92164967565438e-17,0.371383596722556,0.243493416923723,0.357030548813009,6.48673940010166e-19,0.0280924375407123
"LBPSEMA4BRAIN453",-1.42904967160453e-17,-6.72394375297014e-18,-8.5848658053965e-18,-9.85481346666793e-19,-3.56703732183305e-18,0.357309343170604,0.299910287470756,0.285110239470481,0.00733580458138943,0.0503343253067704
"LBPSEMA4BRAIN457",-2.76040618622725e-18,7.63740249081123e-18,3.77687297980006e-17,0.0274223556913468,2.74797487357683e-18,0.4638003184262,0.210024434538672,0.218075808419539,-1.92771667471184e-18,0.0806770829242423
"LBPSEMA4BRAIN460",-2.34733801251217e-17,6.24579982516278e-19,3.64823537286167e-17,2.38376920724695e-19,-6.55137631655982e-19,0.370610488958489,0.322593316021642,0.186992540803684,0.0211548303584335,0.0986488238577513
"LBPSEMA4BRAIN461",-2.24952242632841e-18,6.00873095647796e-19,1.05757478011525e-17,-2.49038201507137e-19,1.32071128107232e-17,0.3681840911548,0.240360958175188,0.336520794935936,0.0390780734982908,0.0158560822357849
"LBPSEMA4BRAIN463",-2.01756542720252e-17,4.36119185940911e-18,3.78740294790702e-17,-4.26174013466204e-20,2.0451863403194e-19,0.413755146117924,0.237896036815114,0.250606060097602,0.0370828668623594,0.0606598901069994
"LBPSEMA4BRAIN464",-1.38682339915829e-17,-2.03648355490324e-18,6.24913784345847e-18,-2.78599666188378e-19,0.0127115451175576,0.14810387851356,0.310374940159661,0.342279419907575,0.0479575878376305,0.138572628464016
"LBPSEMA4BRAIN465",-2.11975268521176e-18,-2.25781976594876e-18,-1.2972400381943e-17,1.29612729472029e-18,6.77672632214617e-19,0.356802257303836,0.252527957877417,0.336946336856747,0.0268582992001538,0.0268651487618452
"LBPSEMA4BRAIN466",-7.82129947276056e-18,5.98002068292607e-18,4.21741884122097e-17,0.000464452941355952,-2.24337825343147e-19,0.412185051169761,0.249343904355453,0.301245842262753,0.0187242075722604,0.0180365416984172
"LBPSEMA4BRAIN468",5.15157396100082e-18,-7.58737879810772e-19,-7.74635550758458e-18,0.010960163912406,1.18456807430821e-18,0.459586224578579,0.25265288894629,0.234160702761709,0.0101669567616719,0.0324730630393446
"LBPSEMA4BRAIN469",-2.13600613305999e-17,3.54502417110045e-18,8.93508410644498e-18,-3.33104003402856e-19,-6.48665553325027e-19,0.407102136658306,0.230521676396066,0.255122438680206,0.0342559471557453,0.0729978011096764
"LBPSEMA4BRAIN470",-2.67621044199471e-17,8.13226685777303e-19,-1.88947291662651e-17,-2.68733130166325e-21,2.30369456054994e-17,0.3300352081755,0.205473786708369,0.358364865810798,0.0784546375222028,0.0276715017831311
"LBPSEMA4BRAIN471",-4.09637077767849e-19,2.31116779328778e-18,2.27726378430681e-17,1.05226087592604e-18,0.00969149749846694,0.39382803416621,0.249908661625538,0.227048127708215,0.0330411080859113,0.086482570915659
"LBPSEMA4BRAIN472",-2.5540635129089e-17,3.23118682003198e-18,3.05812412277464e-17,2.33206667745485e-19,-2.61929904803374e-18,0.419680206393617,0.153913710690846,0.255684648746037,0.113626853445075,0.0570945807244244
"LBPSEMA4BRAIN473",-2.31566338086809e-17,7.20056906777428e-19,3.10390601183668e-17,0.0243973894132265,1.16129915808646e-18,0.458606621436399,0.22400360957306,0.202510039560325,0.0741864890786369,0.0162958509383527
"LBPSEMA4BRAIN474",-4.41164242138027e-18,5.96131940164884e-18,3.40568561221157e-17,3.89642430919723e-20,-4.05749482327263e-18,0.340350467677722,0.263351506690858,0.230374357776651,0.0404013951373244,0.125522272717444
"LBPSEMA4BRAIN477",-1.26038050026203e-17,-3.3313077551939e-18,-1.98261389996007e-18,0.00222071306202347,1.01362461480458e-18,0.45832394628565,0.190713580341105,0.236263958998784,0.0694603040555701,0.0430174972568681
"LBPSEMA4BRAIN478",-7.1812032632495e-18,2.35618350308276e-18,-3.16571252496872e-18,0.0196329689809741,8.96795571265556e-19,0.416940925258742,0.228320978609708,0.291144886994242,-6.02814817554066e-19,0.0439602401563341
"LBPSEMA4BRAIN479",-5.89958101351358e-18,-1.5422592820533e-18,1.77559439607228e-17,7.37283616236546e-19,4.70957482080586e-19,0.12021704295347,0.286459425636388,0.417630978674499,0.0845063113773986,0.0911862413582455
"LBPSEMA4BRAIN480",-3.37902341159821e-17,-3.18334502557313e-18,-2.04120358792962e-17,0.00618369528922333,1.29233950787153e-19,0.398372111607822,0.198276851902703,0.122903465808992,0.0749631974305364,0.199300677960723
"LBPSEMA4BRAIN482",-1.10544401346347e-17,-3.73164712121836e-18,3.76334491400592e-17,3.05965663936258e-19,-2.2963996184092e-18,0.342270150224679,0.277722035553788,0.290416163721138,0.0572985854740643,0.0322930650263313
"LBPSEMA4BRAIN483",-2.34227163949324e-17,-5.02465611361223e-18,3.08487898431491e-17,-4.24575815432441e-19,2.54940379144276e-17,0.244096720981305,0.208901137379617,0.344508129494888,0.0969063269138081,0.105587685230382
"LBPSEMA4BRAIN485",-2.28363771022568e-18,1.18769595271083e-18,3.85681028327402e-17,9.95472343481615e-19,-4.56531444157876e-19,0.135427676251054,0.347074377690666,0.23179558665382,0.118786239314561,0.166916120089898
"LBPSEMA4BRAIN487",-2.49573349906028e-17,-1.38539463389106e-18,3.47993902712982e-17,-1.36440764573016e-19,1.7605759399321e-17,0.245295191146216,0.244643079074794,0.423296733666558,0.0690602913730266,0.0177047047394049
"LBPSEMA4BRAIN489",-1.82514788314841e-17,5.35018406979814e-18,4.38260966639772e-18,0.00735379828438718,2.46585815217042e-18,0.460489083086443,0.232825263177947,0.199936403683605,0.0625332466334859,0.0368622051341308
"LBPSEMA4BRAIN490",3.57561017759381e-18,-1.30259518116056e-18,1.6379469159492e-17,0.0220948206102345,0.0407954513406357,0.352319406545158,0.285151646901214,0.122127583825874,0.00775707058773503,0.169754020189149
"LBPSEMA4BRAIN491",7.21268625309796e-18,0.0173262942068689,-8.92695022888284e-18,-8.32419939154092e-19,-1.11554154782312e-18,0.062274705356451,0.23922619333537,0.442745211398828,0.187852441251486,0.0505751544509962
"LBPSEMA4BRAIN492",-1.90558759649808e-17,4.66481174821942e-18,3.65896812060363e-18,0.029884949807233,1.93224013608128e-18,0.486721316936511,0.192248771919016,0.159966042579937,0.0648515200564654,0.0663273987008377
"LBPSEMA4BRAIN494",-2.66611893285956e-17,-5.66710445900328e-18,2.70261872856266e-17,1.40293614074778e-18,-4.36442621737622e-19,0.267376898840556,0.245585778339146,0.393574912575818,0.0383266032736339,0.0551358069708462
"LBPSEMA4BRAIN495",2.58599891499397e-18,1.30979710253032e-18,3.10400319898509e-18,0.0185179943455564,5.7342183078595e-19,0.422630639483358,0.257456961797904,0.278292648120311,0.0231017562528708,-9.70932987808171e-21
"LBPSEMA4BRAIN497",-2.01596715042405e-17,2.49651282173181e-18,4.11847709216904e-17,0.0134635753605769,0.0106351796822629,0.425005526846041,0.2934133024747,0.193154879185619,0.024890502435699,0.0394370340151014
"LBPSEMA4BRAIN498",-2.05632877454563e-17,-3.34017551147353e-18,2.15939569963659e-17,3.02653599034246e-19,-2.91459857793143e-18,0.267790901130505,0.239376731532448,0.353556297678746,0.0968185865745107,0.0424574830837901
"LBPSEMA4BRAIN499",-1.27095412352408e-17,-3.01874868418287e-18,2.35309773319401e-17,1.26498703737935e-18,-1.77473560762672e-18,0.416462064124147,0.271094257067528,0.265824427785584,0.0353214337684609,0.0112978172542803
"LBPSEMA4BRAIN500",-1.80437409163696e-17,5.17072528993063e-18,2.20024833625847e-18,0.0167053366285542,-2.64276587804589e-18,0.447756274066015,0.22008261390715,0.298350747888115,2.03477820431314e-19,0.0171050275101653
"LBPSEMA4BRAIN502",7.67109519447936e-18,4.03790432821239e-19,-1.9606478240669e-17,-3.07963317084087e-19,2.15614882401221e-17,0.213332430247002,0.262204634534164,0.393093461808551,0.102849259952088,0.0285202134581944
"LBPSEMA4BRAIN506",-1.33333113771763e-17,-2.07673488359543e-18,2.15928764495921e-17,2.4467065639501e-18,2.34163513242493e-17,0.218379731670622,0.272857937121755,0.398684737999632,0.06321846442218,0.0468591287858108
"LBPSEMA4BRAIN510",-5.98722142811662e-18,-3.15342273183185e-18,2.42037771335389e-17,-7.47434487123367e-19,1.22177896438067e-17,0.239117105910723,0.242968626175913,0.413397813894663,0.0740063140542635,0.0305101399644386
"LBPSEMA4BRAIN511",-1.63897000868798e-17,2.73860737766413e-19,-5.82935593645395e-18,1.87327622252764e-19,-2.41687177588416e-18,0.198596522790455,0.288695831469559,0.37902383978337,0.0759170146372242,0.0577667913193917
"LBPSEMA4BRAIN512",2.92800135242431e-18,-3.62627295663865e-18,2.87891853505658e-17,-1.42969819424311e-18,-1.35345015850678e-18,0.272058560749615,0.302461126960856,0.286827587435282,0.0151912095278034,0.123461515326443
"LBPSEMA4BRAIN513",-7.65588427266748e-18,1.78887727699936e-18,-2.57370346752822e-18,0.0143885393047008,4.73761756573416e-18,0.442482372941438,0.202812643316801,0.218493872403386,0.0270325480093499,0.0947900240243235
"LBPSEMA4BRAIN514",-9.49835370254999e-18,-1.20432542227609e-18,2.51024607484951e-17,0.0165438186411961,1.49741063675014e-17,0.395265804663482,0.174906514400698,0.303212556281338,0.0180837377375507,0.0919875682757348
"LBPSEMA4BRAIN516",-1.07689025711637e-17,-4.69944878726794e-18,2.70549195818398e-17,9.95312561145503e-19,-9.81305783218533e-19,0.377088999190855,0.259446865364907,0.174414474119349,0.0645551416348288,0.12449451969006
"LBPSEMA4BRAIN518",-2.01465528110133e-17,6.67154101293318e-18,-1.30759853772781e-17,-1.06096662399741e-19,3.9367498794e-19,0.427789148385813,0.245255212954737,0.242385092122212,2.60229060017927e-20,0.0845705465372378
"LBPSEMA4BRAIN519",-3.07814655127004e-18,-9.76102037535385e-19,-3.10031556257117e-17,-4.31967148262899e-19,-6.10057432461623e-19,0.461966345075354,0.240880018334664,0.105950390262139,0.0971123630067242,0.0940908833211187
"LBPSEMA4BRAIN520",-1.48219621618356e-17,-5.23269841294705e-20,-1.47470413782327e-17,0.00809994472240005,0.0259537583430426,0.41068956997921,0.287248681423762,0.160526568224182,0.0193329953689461,0.088148481938458
"LBPSEMA4BRAIN522",-3.66553639049063e-17,-8.80037432389601e-19,-2.69958786312005e-17,1.00005932462834e-18,0.0538655075972958,0.27464145903392,0.317073808369234,0.123600456296868,1.80524191121985e-19,0.230818768702682
"LBPSEMA4BRAIN523",-1.09401647846147e-17,2.70511449199887e-18,1.86122800377577e-17,-1.15321642993893e-19,-2.42518116398055e-18,0.452449809470846,0.243230502710428,0.256439467028465,0.0258502415768833,0.0220299792133777
"LBPSEMA4BRAIN524",2.76457647968868e-18,0.0149516676866618,9.23777438436565e-18,-3.94172079874431e-18,1.90320378807972e-18,0.0310485572393854,0.257445555358281,0.466015096344238,0.132306526929833,0.0982325964416014
"LBPSEMA4BRAIN526",-1.02364345878797e-17,1.14399202384499e-18,4.1792325592676e-20,0.0100216145607703,1.33357735520723e-18,0.475390439252711,0.203697411922678,0.241017293204553,0.029949143914059,0.0399240971452283
"LBPSEMA4BRAIN527",-1.8380548746288e-17,3.40019008707631e-18,2.36869141537913e-17,-9.08090834300562e-20,-4.47618981877442e-19,0.451452152657022,0.238434067527194,0.169197443992468,0.100976384050485,0.0399399517728303
"LBPSEMA4BRAIN529",-1.7067539866881e-17,-3.19581777494136e-18,1.45720165212706e-17,0.0241903868762309,-1.50621097209099e-18,0.491108562332626,0.217868914244475,0.204594235801248,0.0400408944450016,0.0221970063004181
"LBPSEMA4BRAIN530",-1.07099433359655e-17,-9.03154471032181e-19,-2.251856471798e-17,-3.8224811727458e-19,-7.05299152358265e-18,0.387239756378258,0.174123603635584,0.252638991575132,0.142175106508936,0.0438225419020904
"LBPSEMA4BRAIN531",-1.95571805917801e-17,-6.87168790093203e-18,2.60314283224266e-17,-1.28622171895283e-18,3.06792056491554e-17,0.220863709052563,0.231867829417933,0.41030463663991,0.103695436466686,0.0332683884229073
"LBPSEMA4BRAIN532",-1.4980282274585e-17,5.94823613382895e-19,1.00364249165554e-17,-1.28107161698192e-19,1.1556355731736e-17,0.396559340848326,0.289056965066362,0.259822621774264,0.000355743431515049,0.0542053288795326
"LBPSEMA4BRAIN533",-1.30966800258546e-17,-2.85801413948613e-18,1.40336430435773e-17,2.19299317843063e-19,0.033746865771441,0.216009074091131,0.372242311731124,0.173934210828293,0.0768521843599394,0.127215353218072
"LBPSEMA4BRAIN535",-4.99754386265471e-18,-2.08666561202072e-19,1.09318270039661e-17,0.000870586392361447,-4.12540732595667e-19,0.35262037754997,0.23545433110205,0.241449834620605,0.021005853177151,0.148599017157864
"LBPSEMA4BRAIN537",-1.5981241444849e-17,4.19522592049054e-19,2.22395935649759e-17,2.296096777058e-18,-1.23257707046889e-19,0.336521487154476,0.205165496047893,0.0679612744013958,0.148642151601035,0.241709590795201
"LBPSEMA4BRAIN540",-5.65576781747545e-18,7.32060372036482e-18,-8.63005636327363e-18,0.0199128988472199,-1.83477130222963e-18,0.473335000227273,0.21565956585898,0.112111821005108,0.0962570512040103,0.0827236628574084
"LBPSEMA4BRAIN541",-2.2778840537992e-17,1.11176855126083e-17,2.92084788441216e-17,0.0218143677478848,5.11283146302378e-18,0.459523598166812,0.212792080992644,0.212735875548437,-1.93016266562232e-18,0.093134077544222
"LBPSEMA4BRAIN542",-1.83531069264159e-18,2.5678103022612e-19,-1.7262897355999e-17,1.19937722971637e-18,7.47689713932058e-18,0.0881990253685142,0.245521699836758,0.477907852344459,0.12531219773613,0.0630592247141396
"LBPSEMA4BRAIN543",-1.28880517877612e-17,-1.2377410222115e-19,-3.01198534767041e-17,0.0150607098378275,1.9775772177172e-18,0.474743007126359,0.228131073905436,0.272722158214403,6.22900119796149e-19,0.00934305091597441
"LBPSEMA4BRAIN545",-3.77396809299773e-17,3.80157605702746e-18,4.4861056332955e-17,0.00645920308801388,0.0101387774299303,0.436516713061764,0.284813465963354,0.107300732644812,0.0356285527994105,0.119142555012715
"LBPSEMA4BRAIN546",-1.03829474050609e-17,5.10790387112933e-18,1.05168137820265e-17,0.028048337144179,-3.18512431115262e-20,0.510882400163136,0.207541228739743,0.139755366090175,0.0654332688701183,0.0483393989926485
"LBPSEMA4BRAIN550",-1.16947774694018e-17,4.90489116007161e-20,-4.95844052624287e-18,1.08569692711008e-18,-1.28528252139685e-18,0.0511660501022299,0.233989735576468,0.518700961473769,0.149302713836308,0.0468405390112248
"LBPSEMA4BRAIN553",-1.19579240032355e-17,1.5351176938847e-18,6.61588750310726e-18,1.29109602169395e-18,-7.95952722420694e-18,0.249036991864701,0.239688107830434,0.393524301951131,0.0773568928034978,0.0403937055502369
"LBPSEMA4BRAIN554",9.80620231803524e-19,-1.49809283598026e-18,2.0435739477698e-17,-8.68243703458645e-19,1.85948833544785e-17,0.37782933076378,0.205859599480909,0.354820645990224,0.040640814760271,0.0208496090048155
"LBPSEMA4BRAIN555",-5.248706565746e-18,-9.14752974018553e-19,-1.20794169919319e-17,8.73384571511812e-20,-2.27872978016942e-18,0.478360752807959,0.211589520763153,0.211571328769009,0.0282299942926371,0.0702484033672418
