"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11"
"LBPSEMA4BRAIN741",16.9310834501342,-8.26953651546239,3.15482265681628,2.77076671144556,5.48159853734556,-0.0787151554229738,2.57054135213303,5.2036509390961,0.75984302762954,1.4636816535366,-0.741949825299255
"LBPSEMA4BRAIN742",-20.5206062439133,-2.63115816785383,1.71466123183535,-1.97598995259575,2.78733225297414,6.65904438958809,-0.16576676310625,0.713457430545286,-1.90654026684225,-0.98308744306172,-2.29906805888402
"LBPSEMA4BRAIN747",-11.7433015316055,-1.12012644606623,-1.14463665128725,1.25104211858167,3.33035881881002,-5.15664007954422,-3.92061311146717,-0.0200572508536257,-2.12253110638017,-5.6653893108403,-5.92268476272374
"LBPSEMA4BRAIN748",40.1681591178621,-33.6940322751795,3.15596133459409,4.30220613405061,6.66820015102432,4.15957670190448,-10.0873194555975,6.84285740295216,-2.86056429586763,1.14523236420327,-2.03402748908822
"LBPSEMA4BRAIN749",-1.36232754490535,11.4104932069496,5.99674105865601,-10.5870379641178,0.488320439866719,-2.04111545377748,-0.991945895041644,-1.6590795257954,-0.591939025877715,1.6933750137588,-0.0248056860820972
"LBPSEMA4BRAIN753",8.1918512937559,7.91706514254162,7.99702303795504,-0.046463643002149,6.73563877859576,4.49338381209514,0.840913571126516,-5.53606398537846,5.92753058272765,-1.43067195879051,1.5297843278257
"LBPSEMA4BRAIN758",-4.77151215953612,9.45093246483971,0.5462422292468,-5.14094040153373,2.17557962293148,-4.17665302342918,2.98307252819983,2.56992232814541,0.262504153682084,-0.839209018760446,0.984997144482858
"LBPSEMA4BRAIN761",2.6713339891098,3.85277195937134,-1.94092776552716,7.33129824042632,-3.29980850224685,7.61554093935529,0.617303732815926,1.38817049097229,-2.82550138264954,1.83116641985055,-1.75452439479782
"LBPSEMA4BRAIN764",-11.8645265633441,-7.31477717447417,12.1895443858287,0.251615794352942,1.67412945153099,-3.56365315628021,4.80326335458671,-0.280248788692379,2.77673656224067,-0.62054812101522,1.56028523350984
"LBPSEMA4BRAIN765",18.4093233319683,-9.02472162962553,5.24465424022133,6.17026287175324,-7.3948183645913,2.01153056414715,6.66107315993191,-1.88602973800876,1.63245789805102,2.26057295227099,0.207855051069988
"LBPSEMA4BRAIN767",0.866091831676878,4.25799347133549,-5.90856115495429,2.51625758132578,5.26252925120912,-4.73703989464549,-1.95784748702285,-1.07033842095999,0.273757184395799,5.59003468733945,4.31952643263877
"LBPSEMA4BRAIN769",-3.01530616343722,-18.0203245785136,6.291729204544,-3.93542332967076,-10.3890994192201,0.734691467945906,2.54625374554047,4.48375278204116,-0.292037579531212,-1.58403296818162,-2.90293727098149
"LBPSEMA4BRAIN777",-25.452449351982,-2.97825979818922,1.5002412134358,2.79001068557111,3.77362340192012,3.19761401103459,3.1525791748218,-1.08791361705518,-2.07516696520928,1.48456201018423,-2.22659135484708
"LBPSEMA4BRAIN781",-15.3740971252861,7.52124374652545,-4.48722505184796,7.4503061372025,6.34168519411392,-1.14805754043529,-1.10929011961113,2.94877271366473,-0.00361101983622789,2.96471573413159,0.268469446462351
"LBPSEMA4BRAIN782",21.8551199032257,-1.47811983092413,-4.85385548112486,-5.32643138443247,4.17536851013402,-8.74260371905485,-0.31556200721349,-6.65895896641878,-0.767908950446447,-3.13910596648782,0.754472663439253
"LBPSEMA4BRAIN783",-14.6296785125156,1.65178918436077,-0.10530471742684,-2.91057638095079,3.53509244643956,1.26950056643259,2.8202193774355,-4.19811507918228,0.702779904282274,0.57916697318957,-0.797609020607401
"LBPSEMA4BRAIN787",5.63211482201105,-14.8763222721726,14.3132671425997,3.21993366474107,2.09308794585235,-5.92922988827782,0.445778558433315,2.18748483776984,-0.623755057607903,2.22660842859547,-0.43024718224211
"LBPSEMA4BRAIN789",13.5670938959626,-17.4915314933516,-8.48268910066386,-6.9298704083048,5.40195645856356,-5.84500877777646,-5.09224666975396,-2.53344653841198,2.69373203071397,0.293132652736285,-0.340935507340952
"LBPSEMA4BRAIN790",12.1842906757644,10.1903065191838,-3.37579650947786,2.57466908639338,-5.2375499350553,2.66835980202992,2.84850408876693,3.96553759290448,0.396259722046061,3.01630159611954,0.692846015827683
